,"tunnel support
 pattern","face
No.","upper 
/
bottom","area
[m2]","progression
[m]","excavation 
volume
[m3]",date,"wg3,piece","wg3,kg","wg25,piece","wg25,kg","wg,kg","anfo,kg","f06,piece","fconnect,piece","eldet,piece",pyro1,pyro2,pyro3,pyro4,pyro5,pyro6,pyro7,pyro8,pyro9,pyro10,pyro12,pyro14,pyro16,pyro17,pyro18,pyro19,pyro20,pyro21,total,kg/m3,faceN
104,C_,223,upper & bottom,82.491,1.2,99.0,2020.11.24,0,0.0,27.0,2.7,0.0,20.0,3.0,3.0,1.0,4.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,27.0,0.2,223
105,C_,224,upper,82.491,1.2,99.0,2020.11.24,0,0.0,29.0,2.9,0.0,26.0,3.0,3.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,8.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,29.0,0.26,224
106,C_,225,upper & bottom,82.491,1.2,99.0,2020.11.24,0,0.0,74.0,7.4,0.0,70.0,6.0,6.0,1.0,6.0,6.0,7.0,8.0,11.0,10.0,10.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,74.0,0.71,225
107,C_,226,upper,82.491,1.2,99.0,2020.11.24,0,0.0,70.0,7.0,0.0,62.0,5.0,5.0,1.0,6.0,6.0,6.0,5.0,8.0,11.0,10.0,10.0,6.0,2.0,0,0,0,0,0,0,0,0,70.0,0.63,226
108,C_,227,upper,82.491,1.2,99.0,2020.11.25,0,0.0,59.0,5.9,0.0,16.0,5.0,5.0,1.0,6.0,6.0,6.0,6.0,8.0,11.0,3.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,59.0,0.16,227
109,C_,228,upper,82.491,1.2,99.0,2020.11.25,0,0.0,55.0,5.5,0.0,45.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,11.0,10.0,12.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,55.0,0.45,228
110,C_,229,upper & bottom,82.491,1.2,99.0,2020.11.25,0,0.0,82.0,8.2,0.0,59.0,8.0,8.0,1.0,8.0,8.0,10.0,10.0,8.0,11.0,10.0,9.0,6.0,2.0,0,0,0,0,0,0,0,0,82.0,0.6,229
111,C_,230,upper,82.491,1.2,99.0,2020.11.26,0,0.0,85.0,8.5,0.0,64.0,6.0,6.0,1.0,8.0,12.0,12.0,12.0,11.0,10.0,8.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,85.0,0.65,230
112,C_,231,upper & bottom,82.491,1.2,99.0,2020.11.26,0,0.0,38.0,3.8,0.0,26.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,10.0,9.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,38.0,0.26,231
113,C_,232,upper,82.491,1.2,99.0,2020.11.26,0,0.0,77.0,7.7,0.0,66.0,6.0,6.0,1.0,6.0,7.0,8.0,9.0,9.0,11.0,10.0,9.0,6.0,2.0,0,0,0,0,0,0,0,0,77.0,0.67,232
114,C_,233,upper & bottom,82.491,1.2,99.0,2020.11.26,0,0.0,38.0,3.8,0.0,21.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,9.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,38.0,0.21,233
115,C_,234,upper & bottom,82.491,1.2,99.0,2020.11.27,0,0.0,94.0,9.4,0.0,67.0,6.0,6.0,1.0,8.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,6.0,2.0,0,0,0,0,0,0,0,0,94.0,0.68,234
116,C_,235,upper,82.491,1.2,99.0,2020.11.27,0,0.0,46.0,4.6,0.0,27.0,4.0,4.0,1.0,0.0,0.0,5.0,2.0,3.0,12.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,46.0,0.27,235
117,C_,236,upper & bottom,82.491,1.2,99.0,2020.11.27,0,0.0,71.0,7.1,0.0,71.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,10.0,11.0,10.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,71.0,0.72,236
118,C_,237,upper,82.491,1.2,99.0,2020.11.30,0,0.0,34.0,3.4,0.0,37.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,10.0,6.0,5.0,2.0,0,0,0,0,0,0,0,0,34.0,0.37,237
119,C_,240,upper & bottom,82.491,1.2,99.0,2020.11.30,0,0.0,51.0,5.1,0.0,50.0,4.0,5.0,1.0,5.0,3.0,1.0,3.0,7.0,9.0,8.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,51.0,0.51,240
120,C_,243,upper,82.491,1.2,99.0,2020.12.1,0,0.0,31.0,3.1,0.0,17.0,4.0,5.0,1.0,0.0,3.0,3.0,1.0,0.0,9.0,1.0,7.0,5.0,2.0,0,0,0,0,0,0,0,0,31.0,0.17,243
121,C_,245,upper,82.491,1.2,99.0,2020.12.2,0,0.0,11.0,1.1,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,11.0,0.07,245
122,C_,246,upper & bottom,82.491,1.2,99.0,2020.12.2,0,0.0,40.0,4.0,0.0,29.0,4.0,4.0,1.0,6.0,6.0,4.0,3.0,3.0,5.0,1.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,40.0,0.29,246
123,C_,247,upper,82.491,1.2,99.0,2020.12.2,0,0.0,39.0,3.9,0.0,29.0,4.0,4.0,1.0,0.0,0.0,4.0,0.0,5.0,8.0,8.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,39.0,0.29,247
124,C_,250,upper & bottom,82.491,1.2,99.0,2020.12.3,0,0.0,75.0,7.5,0.0,58.0,6.0,6.0,1.0,6.0,9.0,7.0,13.0,9.0,10.0,5.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,75.0,0.59,250
125,C_,251,upper,82.491,1.2,99.0,2020.12.3,0,0.0,15.0,1.5,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,15.0,0.14,251
126,C_,254,upper & bottom,82.491,1.2,99.0,2020.12.4,0,0.0,78.0,7.8,0.0,57.0,6.0,6.0,1.0,8.0,12.0,12.0,5.0,13.0,13.0,3.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,78.0,0.58,254
127,C_,256,upper & bottom,82.491,1.2,99.0,2020.12.7,0,0.0,72.0,7.2,0.0,50.0,6.0,6.0,1.0,6.0,7.0,11.0,12.0,9.0,12.0,5.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,72.0,0.51,256
128,C_,257,upper,82.491,1.2,99.0,2020.12.14,0,0.0,62.0,6.2,0.0,57.0,5.0,5.0,1.0,6.0,6.0,6.0,3.0,7.0,8.0,10.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,62.0,0.58,257
129,C_,259,upper & bottom,82.491,1.2,99.0,2020.12.15,0,0.0,65.0,6.5,0.0,69.0,7.0,7.0,1.0,3.0,8.0,8.0,5.0,9.0,6.0,9.0,9.0,6.0,2.0,0,0,0,0,0,0,0,0,65.0,0.7,259
130,C_,260,upper,82.491,1.2,99.0,2020.12.15,0,0.0,37.0,3.7,0.0,20.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,37.0,0.2,260
131,C_,261,upper & bottom,82.491,1.2,99.0,2020.12.15,0,0.0,52.0,5.2,0.0,68.0,4.0,4.0,1.0,6.0,6.0,5.0,4.0,4.0,11.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,52.0,0.69,261
132,C_,263,upper & bottom,82.491,1.2,99.0,2020.12.16,0,0.0,51.0,5.1,0.0,60.0,6.0,6.0,1.0,1.0,5.0,7.0,6.0,8.0,3.0,10.0,7.0,3.0,1.0,0,0,0,0,0,0,0,0,51.0,0.61,263
133,C_,264,upper,82.491,1.2,99.0,2020.12.16,0,0.0,27.0,2.7,0.0,8.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,5.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,27.0,0.08,264
134,C_,265,upper & bottom,82.491,1.2,99.0,2020.12.16,0,0.0,40.0,4.0,0.0,49.0,5.0,5.0,1.0,6.0,6.0,4.0,3.0,6.0,7.0,4.0,0.0,3.0,1.0,0,0,0,0,0,0,0,0,40.0,0.5,265
135,C_,266,upper,82.491,1.2,99.0,2020.12.16,0,0.0,18.0,1.8,0.0,17.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,18.0,0.17,266
136,C_,267,upper & bottom,82.491,1.2,99.0,2020.12.17,0,0.0,32.0,3.2,0.0,20.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,9.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,32.0,0.2,267
137,C_,268,upper,82.491,1.2,99.0,2020.12.17,0,0.0,24.0,2.4,0.0,19.0,4.0,5.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,4.0,6.0,3.0,1.0,0,0,0,0,0,0,0,0,24.0,0.19,268
138,C_,269,upper & bottom,82.491,1.2,99.0,2020.12.17,0,0.0,49.0,4.9,0.0,51.0,6.0,6.0,1.0,6.0,6.0,6.0,8.0,0.0,7.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,49.0,0.52,269
139,C_,271,upper & bottom,82.491,1.2,99.0,2020.12.18,0,0.0,71.0,7.1,0.0,65.0,7.0,7.0,1.0,6.0,6.0,6.0,10.0,10.0,8.0,10.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,71.0,0.66,271
140,C_,273,upper & bottom,82.491,1.2,99.0,2020.12.18,0,0.0,62.0,6.2,0.0,78.0,6.0,6.0,1.0,6.0,6.0,6.0,5.0,5.0,10.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,62.0,0.79,273
141,C_,275,upper & bottom,82.491,1.2,99.0,2020.12.21,0,0.0,71.0,7.1,0.0,84.0,6.0,6.0,1.0,7.0,6.0,7.0,9.0,10.0,12.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,71.0,0.85,275
142,C_,277,upper & bottom,82.491,1.2,99.0,2020.12.21,0,0.0,83.0,8.3,0.0,96.0,8.0,8.0,1.0,8.0,8.0,8.0,12.0,12.0,11.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,83.0,0.97,277
143,C_,278,upper,82.491,1.2,99.0,2020.12.21,0,0.0,24.0,2.4,0.0,23.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,24.0,0.23,278
144,C_,279,upper & bottom,82.491,1.2,99.0,2020.12.22,0,0.0,78.0,7.8,0,89.0,6.0,6.0,1.0,8.0,6.0,7.0,9.0,12.0,12.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,78.0,0.9,279
145,C_,281,upper & bottom,82.491,1.2,99.0,2020.12.22,0,0.0,87.0,8.7,0,104.0,8.0,8.0,1.0,8.0,10.0,11.0,12.0,11.0,11.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,87.0,1.05,281
146,C_,283,upper & bottom,82.491,1.2,99.0,2020.12.23,0,0.0,81.0,8.1,0,92.0,6.0,6.0,1.0,8.0,9.0,8.0,4.0,10.0,15.0,9.0,10.0,6.0,2.0,0,0,0,0,0,0,0,0,81.0,0.93,283
147,C_,285,upper & bottom,82.491,1.2,99.0,2020.12.23,0,0.0,88.0,8.8,0,64.0,8.0,8.0,1.0,8.0,11.0,11.0,11.0,11.0,9.0,10.0,9.0,6.0,2.0,0,0,0,0,0,0,0,0,88.0,0.65,285
148,C_,286,upper,82.491,1.2,99.0,2020.12.23,0,0.0,25.0,2.5,0,44.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,25.0,0.44,286
149,C_,287,upper & bottom,82.491,1.2,99.0,2020.12.24,0,0.0,47.0,4.7,0,37.0,4.0,4.0,1.0,6.0,3.0,3.0,3.0,6.0,8.0,8.0,6.0,3.0,1.0,0,0,0,0,0,0,0,0,47.0,0.37,287
150,C_,288,upper,82.491,1.2,99.0,2020.12.24,0,0.0,76.0,7.6,0,59.0,6.0,6.0,1.0,8.0,9.0,8.0,9.0,7.0,11.0,10.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,76.0,0.6,288
151,C_,289,upper & bottom,82.491,1.2,99.0,2020.12.24,0,0.0,30.0,3.0,0,40.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,9.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,30.0,0.4,289
152,C_,290,upper,82.491,1.2,99.0,2020.12.24,0,0.0,34.0,3.4,0,10.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,9.0,9.0,6.0,2.0,0,0,0,0,0,0,0,0,34.0,0.1,290
153,C_,291,upper,82.491,1.2,99.0,2020.12.25,0,0.0,24.0,2.4,0,28.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,7.0,3.0,1.0,0,0,0,0,0,0,0,0,24.0,0.28,291
154,C_,292,upper & bottom,82.491,1.2,99.0,2021.1.6,0,0.0,62.0,6.2,0,60.0,7.0,7.0,1.0,3.0,3.0,5.0,8.0,8.0,10.0,9.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,62.0,0.61,292
155,C_,293,upper,82.491,1.2,99.0,2021.1.6,0,0.0,57.0,5.7,0,50.0,5.0,5.0,1.0,3.0,3.0,3.0,4.0,8.0,10.0,10.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,57.0,0.51,293
156,C_,294,upper & bottom,82.491,1.2,99.0,2021.1.6,0,0.0,79.0,7.9,0,71.0,6.0,6.0,1.0,6.0,9.0,9.0,11.0,8.0,11.0,9.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,79.0,0.72,294
157,C_,295,upper & bottom,82.491,1.2,99.0,2021.1.7,0,0.0,63.0,6.3,0,53.0,8.0,8.0,1.0,5.0,9.0,12.0,13.0,12.0,4.0,0.0,2.0,4.0,2.0,0,0,0,0,0,0,0,0,63.0,0.54,295
158,C_,296,upper,82.491,1.2,99.0,2021.1.7,0,0.0,56.0,5.6,0,48.0,6.0,6.0,1.0,4.0,4.0,6.0,2.0,6.0,9.0,10.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,56.0,0.48,296
159,C_,297,upper & bottom,82.491,1.2,99.0,2021.1.7,0,0.0,81.0,8.1,0,65.0,6.0,6.0,1.0,6.0,9.0,11.0,12.0,9.0,11.0,8.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,81.0,0.66,297
160,C_,298,upper,82.491,1.2,99.0,2021.1.7,0,0.0,59.0,5.9,0,0.0,4.0,4.0,1.0,6.0,6.0,6.0,1.0,8.0,12.0,5.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,59.0,0,298
161,C_,299,upper,82.491,1.2,99.0,2021.1.8,0,0.0,60.0,6.0,0,49.0,4.0,4.0,1.0,6.0,6.0,6.0,1.0,8.0,10.0,9.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,60.0,0.5,299
162,C_,300,upper & bottom,82.491,1.2,99.0,2021.1.11,0,0.0,81.0,8.1,0,68.0,6.0,6.0,1.0,8.0,11.0,11.0,12.0,8.0,10.0,7.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,81.0,0.69,300
163,C_,301,upper,82.491,1.2,99.0,2021.1.11,0,0.0,67.0,6.7,0,68.0,8.0,8.0,1.0,6.0,6.0,6.0,6.0,8.0,9.0,10.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,67.0,0.69,301
164,C_,302,upper & bottom,82.491,1.2,99.0,2021.1.11,0,0.0,33.0,3.3,0,45.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,2.0,0.0,7.0,4.0,5.0,1.0,0,0,0,0,0,0,0,0,33.0,0.45,302
165,C_,303,upper & bottom,82.491,1.2,99.0,2021.1.12,0,0.0,64.0,6.4,0,38.0,7.0,7.0,1.0,3.0,7.0,7.0,12.0,7.0,8.0,9.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,64.0,0.38,303
166,C_,304,upper,82.491,1.2,99.0,2021.1.13,0,0.0,43.0,4.3,0,26.0,4.0,4.0,1.0,3.0,3.0,1.0,6.0,8.0,5.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,43.0,0.26,304
167,C_,305,upper,82.491,1.2,99.0,2021.1.13,0,0.0,54.0,5.4,0,39.0,4.0,4.0,1.0,4.0,4.0,4.0,6.0,8.0,9.0,6.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,54.0,0.39,305
168,C_,306,upper & bottom,82.491,1.2,99.0,2021.1.14,0,0.0,66.0,6.6,0,61.0,8.0,8.0,1.0,6.0,9.0,9.0,11.0,7.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,66.0,0.62,306
169,C_,307,upper,82.491,1.2,99.0,2021.1.14,0,0.0,41.0,4.1,0,30.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,41.0,0.3,307
170,C_,308,upper & bottom,82.491,1.2,99.0,2021.1.14,0,0.0,66.0,6.6,0,53.0,6.0,6.0,1.0,4.0,9.0,7.0,9.0,10.0,8.0,6.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,66.0,0.54,308
171,C_,309,upper,82.491,1.2,99.0,2021.1.14,0,0.0,49.0,4.9,0,43.0,4.0,4.0,1.0,4.0,4.0,4.0,6.0,4.0,9.0,5.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,49.0,0.43,309
172,C_,310,upper & bottom,82.491,1.2,99.0,2021.1.15,0,0.0,60.0,6.0,0,55.0,8.0,8.0,1.0,4.0,8.0,10.0,11.0,7.0,5.0,4.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,60.0,0.56,310
173,C_,312,upper & bottom,82.491,1.2,99.0,2021.1.15,0,0.0,77.0,7.7,0,52.0,6.0,6.0,1.0,6.0,9.0,9.0,12.0,10.0,10.0,8.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,77.0,0.53,312
174,C_,313,upper & bottom,82.491,1.2,99.0,2021.1.18,0,0.0,61.0,6.1,0,50.0,7.0,8.0,1.0,5.0,9.0,10.0,10.0,4.0,7.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,61.0,0.51,313
175,C_,315,upper & bottom,82.491,1.2,99.0,2021.1.18,0,0.0,68.0,6.8,0,90.0,6.0,6.0,1.0,6.0,7.0,7.0,10.0,10.0,7.0,7.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,68.0,0.91,315
176,C_,317,upper & bottom,82.491,1.2,99.0,2021.1.19,0,0.0,68.0,6.8,0,57.0,7.0,8.0,1.0,6.0,10.0,10.0,11.0,7.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,68.0,0.58,317
177,C_,318,upper,82.491,1.2,99.0,2021.1.19,0,0.0,18.0,1.8,0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,18.0,0.11,318
178,C_,319,upper,82.491,1.2,99.0,2021.1.19,0,0.0,37.0,3.7,0,40.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,6.0,7.0,5.0,2.0,6.0,2.0,0,0,0,0,0,0,0,0,37.0,0.4,319
179,C_,320,upper & bottom,82.491,1.2,99.0,2021.1.20,0,0.0,52.0,5.2,0,40.0,7.0,7.0,1.0,2.0,8.0,7.0,8.0,6.0,4.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,52.0,0.4,320
180,C_,322,upper & bottom,82.491,1.2,99.0,2021.1.20,0,0.0,55.0,5.5,0,45.0,6.0,6.0,1.0,2.0,6.0,7.0,5.0,9.0,6.0,8.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,55.0,0.45,322
181,C_,324,upper & bottom,82.491,1.2,99.0,2021.1.21,0,0.0,61.0,6.1,0,50.0,7.0,8.0,1.0,4.0,7.0,10.0,11.0,5.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,61.0,0.51,324
182,C_,326,upper & bottom,82.491,1.2,99.0,2021.1.21,0,0.0,69.0,6.9,0,68.0,7.0,7.0,1.0,4.0,8.0,7.0,7.0,9.0,10.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,69.0,0.69,326
183,C_,327,upper,82.491,1.2,99.0,2021.1.22,0,0.0,44.0,4.4,0,28.0,4.0,5.0,1.0,4.0,4.0,3.0,0.0,7.0,8.0,5.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,44.0,0.28,327
184,C_,328,upper & bottom,82.491,1.2,99.0,2021.1.22,0,0.0,65.0,6.5,0,61.0,6.0,6.0,1.0,5.0,8.0,7.0,6.0,10.0,8.0,7.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,65.0,0.62,328
185,C_,329,upper,82.491,1.2,99.0,2021.1.22,0,0.0,45.0,4.5,0,31.0,4.0,4.0,1.0,4.0,4.0,3.0,0.0,7.0,8.0,6.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,45.0,0.31,329
186,C_,330,upper & bottom,82.491,1.2,99.0,2021.1.25,0,0.0,68.0,6.8,0,47.0,7.0,8.0,1.0,6.0,10.0,10.0,11.0,7.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,68.0,0.47,330
187,C_,331,upper,82.491,1.2,99.0,2021.1.25,0,0.0,41.0,4.1,0,25.0,5.0,5.0,1.0,3.0,4.0,3.0,5.0,4.0,6.0,3.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,41.0,0.25,331
188,C_,332,upper & bottom,82.491,1.2,99.0,2021.1.25,0,0.0,66.0,6.6,0,59.0,6.0,6.0,1.0,5.0,9.0,6.0,5.0,10.0,8.0,8.0,7.0,6.0,2.0,0,0,0,0,0,0,0,0,66.0,0.6,332
189,C_,333,upper,82.491,1.2,99.0,2021.1.25,0,0.0,47.0,4.7,0,36.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,8.0,8.0,6.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,47.0,0.36,333
190,C_,334,upper & bottom,82.491,1.2,99.0,2021.1.26,0,0.0,65.0,6.5,0,50.0,10.0,11.0,2.0,6.0,9.0,9.0,10.0,7.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,65.0,0.51,334
191,C_,335,upper,82.491,1.2,99.0,2021.1.26,0,0.0,22.0,2.2,0,13.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,3.0,6.0,2.0,0,0,0,0,0,0,0,0,22.0,0.13,335
192,C_,336,upper & bottom,82.491,1.2,99.0,2021.1.26,0,0.0,66.0,6.6,0,60.0,6.0,6.0,1.0,5.0,8.0,8.0,6.0,10.0,8.0,7.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,66.0,0.61,336
193,C_,336-2,upper & bottom,82.491,1.2,99.0,2021.1.26,0,0.0,22.0,2.2,0,13.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,6.0,0.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,22.0,0.13,362
194,C_,337,upper & bottom,82.491,1.2,99.0,2021.1.27,0,0.0,63.0,6.3,0,44.0,7.0,7.0,1.0,5.0,9.0,10.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,63.0,0.44,337
195,C_,338,upper,82.491,1.2,99.0,2021.1.27,0,0.0,37.0,3.7,0,31.0,5.0,4.0,1.0,0.0,0.0,0.0,9.0,5.0,3.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,37.0,0.31,338
196,C_,339,upper & bottom,82.491,1.2,99.0,2021.1.27,0,0.0,69.0,6.9,0,61.0,6.0,7.0,1.0,6.0,7.0,8.0,10.0,10.0,8.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,69.0,0.62,339
197,C_,341,upper & bottom,82.491,1.2,99.0,2021.1.28,0,0.0,66.0,6.6,0,70.0,7.0,7.0,1.0,4.0,9.0,12.0,12.0,7.0,5.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,66.0,0.71,341
198,C_,342,upper,82.491,1.2,99.0,2021.1.28,0,0.0,28.0,2.8,0,21.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,28.0,0.21,342
199,C_,343,upper & bottom,82.491,1.2,99.0,2021.1.28,0,0.0,64.0,6.4,0,67.0,6.0,6.0,1.0,6.0,6.0,7.0,10.0,10.0,8.0,5.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,64.0,0.68,343
200,C_,345,upper & bottom,82.491,1.2,99.0,2021.1.29,0,0.0,52.0,5.2,0,51.0,7.0,8.0,1.0,2.0,4.0,7.0,10.0,7.0,6.0,3.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,52.0,0.52,345
201,C_,346,upper,82.491,1.2,99.0,2021.1.29,0,0.0,30.0,3.0,0,21.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,6.0,6.0,2.0,0,0,0,0,0,0,0,0,30.0,0.21,346
202,C_,347,upper & bottom,82.491,1.2,99.0,2021.1.29,0,0.0,71.0,7.1,0,85.0,6.0,6.0,1.0,6.0,8.0,9.0,9.0,10.0,9.0,7.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,71.0,0.86,347
203,C_,349,upper & bottom,82.491,1.2,99.0,2021.2.1,0,0.0,58.0,5.8,0,51.0,7.0,7.0,1.0,4.0,5.0,7.0,11.0,7.0,7.0,4.0,5.0,6.0,2.0,0,0,0,0,0,0,0,0,58.0,0.52,349
204,C_,351,upper & bottom,82.491,1.2,99.0,2021.2.1,0,0.0,69.0,6.9,0,73.0,6.0,6.0,1.0,5.0,4.0,6.0,11.0,10.0,9.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,69.0,0.74,351
205,C_,352,upper,82.491,1.2,99.0,2021.2.1,0,0.0,41.0,4.1,0,34.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,10.0,7.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,41.0,0.34,352
206,C_,353,upper & bottom,82.491,1.2,99.0,2021.2.2,0,0.0,64.0,6.4,0,75.0,7.0,7.0,1.0,4.0,9.0,10.0,11.0,7.0,7.0,4.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,64.0,0.76,353
207,C_,354,upper,82.491,1.2,99.0,2021.2.2,0,0.0,20.0,2.0,0,16.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,3.0,4.0,1.0,0,0,0,0,0,0,0,0,20.0,0.16,354
208,C_,355,upper & bottom,82.491,1.2,99.0,2021.2.2,0,0.0,71.0,7.1,0,67.0,6.0,6.0,1.0,5.0,7.0,8.0,8.0,10.0,9.0,8.0,8.0,6.0,2.0,0,0,0,0,0,0,0,0,71.0,0.68,355
